Age;Attrition;BusinessTravel;DailyRate;Department;DistanceFromHome;Education;EducationField;EmployeeCount;EmployeeNumber;EnvironmentSatisfaction;Gender;HourlyRate;JobInvolvement;JobLevel;JobRole;JobSatisfaction;MaritalStatus;MonthlyIncome;MonthlyRate;NumCompaniesWorked;Over18;OverTime;PercentSalaryHike;PerformanceRating;RelationshipSatisfaction;StandardHours;StockOptionLevel;TotalWorkingYears;TrainingTimesLastYear;WorkLifeBalance;YearsAtCompany;YearsInCurrentRole;YearsSinceLastPromotion;YearsWithCurrManager;HourIncome
35;Yes;Travel_Rarely;303;Sales;27;3;Life Sciences;1;1797;3;Male;84;3;2;Sales Executive;4;Single; R$ 5.813,00 ;13492;1;Y;Yes;18;3;4;80;0;10;2;3;10;7;7;7; R$ 33,03 
33;No;Travel_Rarely;867;Research & Development;8;4;Life Sciences;1;1798;4;Male;90;4;1;Research Scientist;1;Married; R$ 3.143,00 ;6076;6;Y;No;19;3;2;80;1;14;1;3;10;8;7;6; R$ 17,86 
28;No;Travel_Rarely;1181;Research & Development;1;3;Life Sciences;1;1799;3;Male;82;3;1;Research Scientist;4;Married; R$ 2.044,00 ;5531;1;Y;No;11;3;3;80;1;5;6;4;5;3;0;3; R$ 11,61 
39;No;Travel_Rarely;1253;Research & Development;10;1;Medical;1;1800;3;Male;65;3;3;Research Director;3;Single; R$ 13.464,00 ;7914;7;Y;No;21;4;3;80;0;9;3;3;4;3;2;2; R$ 76,50 
46;No;Non-Travel;849;Sales;26;2;Life Sciences;1;1801;2;Male;98;2;2;Sales Executive;2;Single; R$ 7.991,00 ;25166;8;Y;No;15;3;3;80;0;6;3;3;2;2;2;2; R$ 45,40 
40;No;Travel_Rarely;616;Research & Development;2;2;Life Sciences;1;1802;3;Female;99;3;1;Laboratory Technician;1;Married; R$ 3.377,00 ;25605;4;Y;No;17;3;4;80;1;7;5;2;4;3;0;2; R$ 19,19 
42;No;Travel_Rarely;1128;Research & Development;13;3;Medical;1;1803;2;Male;95;4;2;Healthcare Representative;1;Married; R$ 5.538,00 ;5696;5;Y;No;18;3;3;80;2;10;2;2;0;0;0;0; R$ 31,47 
35;No;Non-Travel;1180;Research & Development;2;2;Medical;1;1804;2;Male;90;3;2;Manufacturing Director;4;Divorced; R$ 5.762,00 ;24442;2;Y;No;14;3;3;80;1;15;6;3;7;7;1;7; R$ 32,74 
38;No;Non-Travel;1336;Human Resources;2;3;Human Resources;1;1805;1;Male;100;3;1;Human Resources;2;Divorced; R$ 2.592,00 ;7129;5;Y;No;13;3;4;80;3;13;3;3;11;10;3;8; R$ 14,73 
34;Yes;Travel_Frequently;234;Research & Development;9;4;Life Sciences;1;1807;4;Male;93;3;2;Laboratory Technician;1;Married; R$ 5.346,00 ;6208;4;Y;No;17;3;3;80;1;11;3;2;7;1;0;7; R$ 30,38 
37;Yes;Travel_Rarely;370;Research & Development;10;4;Medical;1;1809;4;Male;58;3;2;Manufacturing Director;1;Single; R$ 4.213,00 ;4992;1;Y;No;15;3;2;80;0;10;4;1;10;3;0;8; R$ 23,94 
39;No;Travel_Frequently;766;Sales;20;3;Life Sciences;1;1812;3;Male;83;3;2;Sales Executive;4;Divorced; R$ 4.127,00 ;19188;2;Y;No;18;3;4;80;1;7;6;3;2;1;2;2; R$ 23,45 
43;No;Non-Travel;343;Research & Development;9;3;Life Sciences;1;1813;1;Male;52;3;1;Research Scientist;3;Single; R$ 2.438,00 ;24978;4;Y;No;13;3;3;80;0;7;2;2;3;2;1;2; R$ 13,85 
41;No;Travel_Rarely;447;Research & Development;5;3;Life Sciences;1;1814;2;Male;85;4;2;Healthcare Representative;2;Single; R$ 6.870,00 ;15530;3;Y;No;12;3;1;80;0;11;3;1;3;2;1;2; R$ 39,03 
41;No;Travel_Rarely;796;Sales;4;1;Marketing;1;1815;3;Female;81;3;3;Sales Executive;3;Divorced; R$ 10.447,00 ;26458;0;Y;Yes;13;3;4;80;1;23;3;4;22;14;13;5; R$ 59,36 
30;No;Travel_Rarely;1092;Research & Development;10;3;Medical;1;1816;1;Female;64;3;3;Manufacturing Director;3;Single; R$ 9.667,00 ;2739;9;Y;No;14;3;2;80;0;9;3;3;7;7;0;2; R$ 54,93 
26;Yes;Travel_Rarely;920;Human Resources;20;2;Medical;1;1818;4;Female;69;3;1;Human Resources;2;Married; R$ 2.148,00 ;6889;0;Y;Yes;11;3;3;80;0;6;3;3;5;1;1;4; R$ 12,20 
46;Yes;Travel_Rarely;261;Research & Development;21;2;Medical;1;1821;4;Female;66;3;2;Healthcare Representative;2;Married; R$ 8.926,00 ;10842;4;Y;No;22;4;4;80;1;13;2;4;9;7;3;7; R$ 50,72 
40;No;Travel_Rarely;1194;Research & Development;1;3;Life Sciences;1;1822;3;Female;52;3;2;Healthcare Representative;4;Divorced; R$ 6.513,00 ;9060;4;Y;No;17;3;4;80;1;12;3;3;5;3;0;3; R$ 37,01 
34;No;Travel_Rarely;810;Sales;8;2;Technical Degree;1;1823;2;Male;92;4;2;Sales Executive;3;Married; R$ 6.799,00 ;22128;1;Y;No;21;4;3;80;2;10;5;3;10;8;4;8; R$ 38,63 
58;No;Non-Travel;350;Sales;2;3;Medical;1;1824;2;Male;52;3;4;Manager;2;Divorced; R$ 16.291,00 ;22577;4;Y;No;22;4;4;80;1;37;0;2;16;9;14;14; R$ 92,56 
35;No;Travel_Rarely;185;Research & Development;23;4;Medical;1;1826;2;Male;91;1;1;Laboratory Technician;3;Married; R$ 2.705,00 ;9696;0;Y;No;16;3;2;80;1;6;2;4;5;4;0;3; R$ 15,37 
47;No;Travel_Rarely;1001;Research & Development;4;3;Life Sciences;1;1827;3;Female;92;2;3;Manufacturing Director;2;Divorced; R$ 10.333,00 ;19271;8;Y;Yes;12;3;3;80;1;28;4;3;22;11;14;10; R$ 58,71 
40;No;Travel_Rarely;750;Research & Development;12;3;Life Sciences;1;1829;2;Female;47;3;2;Healthcare Representative;1;Divorced; R$ 4.448,00 ;10748;2;Y;No;12;3;2;80;1;15;3;3;7;4;7;7; R$ 25,27 
54;No;Travel_Rarely;431;Research & Development;7;4;Medical;1;1830;4;Female;68;3;2;Research Scientist;4;Married; R$ 6.854,00 ;15696;4;Y;No;15;3;2;80;1;14;2;2;7;1;1;7; R$ 38,94 
31;No;Travel_Frequently;1125;Sales;7;4;Marketing;1;1833;1;Female;68;3;3;Sales Executive;1;Married; R$ 9.637,00 ;8277;2;Y;No;14;3;4;80;2;9;3;3;3;2;2;2; R$ 54,76 
28;No;Travel_Rarely;1217;Research & Development;1;3;Medical;1;1834;3;Female;67;3;1;Research Scientist;1;Married; R$ 3.591,00 ;12719;1;Y;No;25;4;3;80;1;3;3;3;3;2;1;2; R$ 20,40 
38;No;Travel_Rarely;723;Sales;2;4;Marketing;1;1835;2;Female;77;1;2;Sales Representative;4;Married; R$ 5.405,00 ;4244;2;Y;Yes;20;4;1;80;2;20;4;2;4;2;0;3; R$ 30,71 
26;No;Travel_Rarely;572;Sales;10;3;Medical;1;1836;3;Male;46;3;2;Sales Executive;4;Single; R$ 4.684,00 ;9125;1;Y;No;13;3;1;80;0;5;4;3;5;3;1;2; R$ 26,61 
58;No;Travel_Frequently;1216;Research & Development;15;4;Life Sciences;1;1837;1;Male;87;3;4;Research Director;3;Married; R$ 15.787,00 ;21624;2;Y;Yes;14;3;2;80;0;23;3;3;2;2;2;2; R$ 89,70 
18;No;Non-Travel;1431;Research & Development;14;3;Medical;1;1839;2;Female;33;3;1;Research Scientist;3;Single; R$ 1.514,00 ;8018;1;Y;No;16;3;3;80;0;0;4;1;0;0;0;0; R$ 8,60 
31;Yes;Travel_Rarely;359;Human Resources;18;5;Human Resources;1;1842;4;Male;89;4;1;Human Resources;1;Married; R$ 2.956,00 ;21495;0;Y;No;17;3;3;80;0;2;4;3;1;0;0;0; R$ 16,80 
29;Yes;Travel_Rarely;350;Human Resources;13;3;Human Resources;1;1844;1;Male;56;2;1;Human Resources;1;Divorced; R$ 2.335,00 ;3157;4;Y;Yes;15;3;4;80;3;4;3;3;2;2;2;0; R$ 13,27 
45;No;Non-Travel;589;Sales;2;4;Life Sciences;1;1845;3;Female;67;3;2;Sales Executive;3;Married; R$ 5.154,00 ;19665;4;Y;No;22;4;2;80;2;10;3;4;8;7;5;7; R$ 29,28 
36;No;Travel_Rarely;430;Research & Development;2;4;Other;1;1847;4;Female;73;3;2;Research Scientist;2;Married; R$ 6.962,00 ;19573;4;Y;Yes;22;4;4;80;1;15;2;3;1;0;0;0; R$ 39,56 
43;No;Travel_Frequently;1422;Sales;2;4;Life Sciences;1;1849;1;Male;92;3;2;Sales Executive;4;Married; R$ 5.675,00 ;19246;1;Y;No;20;4;3;80;1;7;5;3;7;7;7;7; R$ 32,24 
27;No;Travel_Frequently;1297;Research & Development;5;2;Life Sciences;1;1850;4;Female;53;3;1;Laboratory Technician;4;Single; R$ 2.379,00 ;19826;0;Y;Yes;14;3;3;80;0;6;3;2;5;4;0;2; R$ 13,52 
29;No;Travel_Frequently;574;Research & Development;20;1;Medical;1;1852;4;Male;40;3;1;Laboratory Technician;4;Married; R$ 3.812,00 ;7003;1;Y;No;13;3;2;80;0;11;3;4;11;8;3;10; R$ 21,66 
32;No;Travel_Frequently;1318;Sales;10;4;Marketing;1;1853;4;Male;79;3;2;Sales Executive;4;Single; R$ 4.648,00 ;26075;8;Y;No;13;3;3;80;0;4;2;4;0;0;0;0; R$ 26,41 
42;No;Non-Travel;355;Research & Development;10;4;Technical Degree;1;1854;3;Male;38;3;1;Research Scientist;3;Married; R$ 2.936,00 ;6161;3;Y;No;22;4;2;80;2;10;1;2;6;3;3;3; R$ 16,68 
47;No;Travel_Rarely;207;Research & Development;9;4;Life Sciences;1;1856;2;Female;64;3;1;Laboratory Technician;3;Single; R$ 2.105,00 ;5411;4;Y;No;12;3;3;80;0;7;2;3;2;2;2;0; R$ 11,96 
46;No;Travel_Rarely;706;Research & Development;2;2;Life Sciences;1;1857;4;Male;82;3;3;Manufacturing Director;4;Divorced; R$ 8.578,00 ;19989;3;Y;No;14;3;3;80;1;12;4;2;9;8;4;7; R$ 48,74 
28;No;Non-Travel;280;Human Resources;1;2;Life Sciences;1;1858;3;Male;43;3;1;Human Resources;4;Divorced; R$ 2.706,00 ;10494;1;Y;No;15;3;2;80;1;3;2;3;3;2;2;2; R$ 15,38 
29;No;Travel_Rarely;726;Research & Development;29;1;Life Sciences;1;1859;4;Male;93;1;2;Healthcare Representative;3;Divorced; R$ 6.384,00 ;21143;8;Y;No;17;3;4;80;2;11;3;3;7;0;1;6; R$ 36,27 
42;No;Travel_Rarely;1142;Research & Development;8;3;Life Sciences;1;1860;4;Male;81;3;1;Laboratory Technician;3;Single; R$ 3.968,00 ;13624;4;Y;No;13;3;4;80;0;8;3;3;0;0;0;0; R$ 22,55 
32;Yes;Travel_Rarely;414;Sales;2;4;Marketing;1;1862;3;Male;82;2;2;Sales Executive;2;Single; R$ 9.907,00 ;26186;7;Y;Yes;12;3;3;80;0;7;3;2;2;2;2;2; R$ 56,29 
46;No;Travel_Rarely;1319;Sales;3;3;Technical Degree;1;1863;1;Female;45;4;4;Sales Executive;1;Divorced; R$ 13.225,00 ;7739;2;Y;No;12;3;4;80;1;25;5;3;19;17;2;8; R$ 75,14 
27;No;Travel_Rarely;728;Sales;23;1;Medical;1;1864;2;Female;36;2;2;Sales Representative;3;Married; R$ 3.540,00 ;7018;1;Y;No;21;4;4;80;1;9;5;3;9;8;5;8; R$ 20,11 
29;No;Travel_Rarely;352;Human Resources;6;1;Medical;1;1865;4;Male;87;2;1;Human Resources;2;Married; R$ 2.804,00 ;15434;1;Y;No;11;3;4;80;0;1;3;3;1;0;0;0; R$ 15,93 
43;No;Travel_Rarely;823;Research & Development;6;3;Medical;1;1866;1;Female;81;2;5;Manager;3;Married; R$ 19.392,00 ;22539;7;Y;No;13;3;4;80;0;21;2;3;16;12;6;14; R$ 110,18 
48;No;Travel_Rarely;1224;Research & Development;10;3;Life Sciences;1;1867;4;Male;91;2;5;Research Director;2;Married; R$ 19.665,00 ;13583;4;Y;No;12;3;4;80;0;29;3;3;22;10;12;9; R$ 111,73 
29;Yes;Travel_Frequently;459;Research & Development;24;2;Life Sciences;1;1868;4;Male;73;2;1;Research Scientist;4;Single; R$ 2.439,00 ;14753;1;Y;Yes;24;4;2;80;0;1;3;2;1;0;1;0; R$ 13,86 
46;Yes;Travel_Rarely;1254;Sales;10;3;Life Sciences;1;1869;3;Female;64;3;3;Sales Executive;2;Married; R$ 7.314,00 ;14011;5;Y;No;21;4;3;80;3;14;2;3;8;7;0;7; R$ 41,56 
27;No;Travel_Frequently;1131;Research & Development;15;3;Life Sciences;1;1870;4;Female;77;2;1;Research Scientist;1;Married; R$ 4.774,00 ;23844;0;Y;No;19;3;4;80;1;8;2;2;7;6;7;3; R$ 27,13 
39;No;Travel_Rarely;835;Research & Development;19;4;Other;1;1871;4;Male;41;3;2;Research Scientist;4;Divorced; R$ 3.902,00 ;5141;8;Y;No;14;3;2;80;3;7;2;3;2;2;2;2; R$ 22,17 
55;No;Travel_Rarely;836;Research & Development;2;4;Technical Degree;1;1873;2;Male;98;2;1;Research Scientist;4;Married; R$ 2.662,00 ;7975;8;Y;No;20;4;2;80;1;19;2;4;5;2;0;4; R$ 15,13 
28;No;Travel_Rarely;1172;Sales;3;3;Medical;1;1875;2;Female;78;3;1;Sales Representative;2;Married; R$ 2.856,00 ;3692;1;Y;No;19;3;4;80;1;1;3;3;1;0;0;0; R$ 16,23 
30;Yes;Travel_Rarely;945;Sales;9;3;Medical;1;1876;2;Male;89;3;1;Sales Representative;4;Single; R$ 1.081,00 ;16019;1;Y;No;13;3;3;80;0;1;3;2;1;0;0;0; R$ 6,14 
22;Yes;Travel_Rarely;391;Research & Development;7;1;Life Sciences;1;1878;4;Male;75;3;1;Research Scientist;2;Single; R$ 2.472,00 ;26092;1;Y;Yes;23;4;1;80;0;1;2;3;1;0;0;0; R$ 14,05 
36;No;Travel_Rarely;1266;Sales;10;4;Technical Degree;1;1880;2;Female;63;2;2;Sales Executive;3;Married; R$ 5.673,00 ;6060;1;Y;Yes;13;3;1;80;1;10;4;3;10;9;1;7; R$ 32,23 
31;No;Travel_Rarely;311;Research & Development;20;3;Life Sciences;1;1881;2;Male;89;3;2;Laboratory Technician;3;Divorced; R$ 4.197,00 ;18624;1;Y;No;11;3;1;80;1;10;2;3;10;8;0;2; R$ 23,85 
34;No;Travel_Rarely;1480;Sales;4;3;Life Sciences;1;1882;3;Male;64;3;3;Sales Executive;4;Married; R$ 9.713,00 ;24444;2;Y;Yes;13;3;4;80;3;9;3;3;5;3;1;0; R$ 55,19 
29;No;Travel_Rarely;592;Research & Development;7;3;Life Sciences;1;1883;4;Male;59;3;1;Laboratory Technician;1;Single; R$ 2.062,00 ;19384;3;Y;No;14;3;2;80;0;11;2;3;3;2;1;2; R$ 11,72 
37;No;Travel_Rarely;783;Research & Development;7;4;Medical;1;1885;4;Male;78;3;2;Research Scientist;1;Married; R$ 4.284,00 ;13588;5;Y;Yes;22;4;3;80;1;16;2;3;5;3;0;4; R$ 24,34 
35;No;Travel_Rarely;219;Research & Development;16;2;Other;1;1886;4;Female;44;2;2;Manufacturing Director;2;Married; R$ 4.788,00 ;25388;0;Y;Yes;11;3;4;80;0;4;2;3;3;2;0;2; R$ 27,20 
45;No;Travel_Rarely;556;Research & Development;25;2;Life Sciences;1;1888;2;Female;93;2;2;Manufacturing Director;4;Married; R$ 5.906,00 ;23888;0;Y;No;13;3;4;80;2;10;2;2;9;8;3;8; R$ 33,56 
36;No;Travel_Frequently;1213;Human Resources;2;1;Human Resources;1;1890;2;Male;94;2;2;Human Resources;4;Single; R$ 3.886,00 ;4223;1;Y;No;21;4;4;80;0;10;2;2;10;1;0;8; R$ 22,08 
40;No;Travel_Rarely;1137;Research & Development;1;4;Life Sciences;1;1892;1;Male;98;3;4;Manager;1;Divorced; R$ 16.823,00 ;18991;2;Y;No;11;3;1;80;1;22;3;3;19;7;11;16; R$ 95,59 
26;No;Travel_Rarely;482;Research & Development;1;2;Life Sciences;1;1893;2;Female;90;2;1;Research Scientist;3;Married; R$ 2.933,00 ;14908;1;Y;Yes;13;3;3;80;1;1;3;2;1;0;1;0; R$ 16,66 
27;No;Travel_Rarely;511;Sales;2;2;Medical;1;1898;1;Female;89;4;2;Sales Executive;3;Single; R$ 6.500,00 ;26997;0;Y;No;14;3;2;80;0;9;5;2;8;7;0;7; R$ 36,93 
48;No;Travel_Frequently;117;Research & Development;22;3;Medical;1;1900;4;Female;58;3;4;Manager;4;Divorced; R$ 17.174,00 ;2437;3;Y;No;11;3;2;80;1;24;3;3;22;17;4;7; R$ 97,58 
44;No;Travel_Rarely;170;Research & Development;1;4;Life Sciences;1;1903;2;Male;78;4;2;Healthcare Representative;1;Married; R$ 5.033,00 ;9364;2;Y;No;15;3;4;80;1;10;5;3;2;0;2;2; R$ 28,60 
34;Yes;Non-Travel;967;Research & Development;16;4;Technical Degree;1;1905;4;Male;85;1;1;Research Scientist;1;Married; R$ 2.307,00 ;14460;1;Y;Yes;23;4;2;80;1;5;2;3;5;2;3;0; R$ 13,11 
56;Yes;Travel_Rarely;1162;Research & Development;24;2;Life Sciences;1;1907;1;Male;97;3;1;Laboratory Technician;4;Single; R$ 2.587,00 ;10261;1;Y;No;16;3;4;80;0;5;3;3;4;2;1;0; R$ 14,70 
36;No;Travel_Rarely;335;Sales;17;2;Marketing;1;1908;3;Male;33;2;2;Sales Executive;2;Married; R$ 5.507,00 ;16822;2;Y;No;16;3;3;80;2;12;1;1;4;2;1;3; R$ 31,29 
41;No;Travel_Rarely;337;Sales;8;3;Marketing;1;1909;3;Female;54;3;2;Sales Executive;2;Married; R$ 4.393,00 ;26841;5;Y;No;21;4;3;80;1;14;3;3;5;4;1;4; R$ 24,96 
42;No;Travel_Rarely;1396;Research & Development;6;3;Medical;1;1911;3;Male;83;3;3;Research Director;1;Married; R$ 13.348,00 ;14842;9;Y;No;13;3;2;80;1;18;3;4;13;7;5;7; R$ 75,84 
31;No;Travel_Rarely;1079;Sales;10;2;Medical;1;1912;3;Female;86;3;2;Sales Executive;4;Divorced; R$ 6.583,00 ;20115;2;Y;Yes;11;3;4;80;1;8;2;3;5;2;1;4; R$ 37,40 
34;No;Travel_Rarely;735;Sales;3;1;Medical;1;1915;4;Female;75;2;2;Sales Executive;4;Married; R$ 8.103,00 ;16495;3;Y;Yes;12;3;3;80;0;9;3;2;4;2;0;1; R$ 46,04 
31;No;Travel_Rarely;471;Research & Development;4;3;Medical;1;1916;1;Female;62;4;1;Laboratory Technician;3;Divorced; R$ 3.978,00 ;16031;8;Y;No;12;3;2;80;1;4;0;2;2;2;2;2; R$ 22,60 
26;No;Travel_Frequently;1096;Research & Development;6;3;Other;1;1918;3;Male;61;4;1;Laboratory Technician;4;Married; R$ 2.544,00 ;7102;0;Y;No;18;3;1;80;1;8;3;3;7;7;7;7; R$ 14,45 
45;No;Travel_Frequently;1297;Research & Development;1;4;Medical;1;1922;2;Male;44;3;2;Healthcare Representative;3;Single; R$ 5.399,00 ;14511;4;Y;No;12;3;3;80;0;12;3;3;4;2;0;3; R$ 30,68 
33;No;Travel_Rarely;217;Sales;10;4;Marketing;1;1924;2;Male;43;3;2;Sales Executive;3;Single; R$ 5.487,00 ;10410;1;Y;No;14;3;2;80;0;10;2;2;10;4;0;9; R$ 31,18 
28;No;Travel_Frequently;783;Sales;1;2;Life Sciences;1;1927;3;Male;42;2;2;Sales Executive;4;Married; R$ 6.834,00 ;19255;1;Y;Yes;12;3;3;80;1;7;2;3;7;7;0;7; R$ 38,83 
29;Yes;Travel_Frequently;746;Sales;24;3;Technical Degree;1;1928;3;Male;45;4;1;Sales Representative;1;Single; R$ 1.091,00 ;10642;1;Y;No;17;3;4;80;0;1;3;3;1;0;0;0; R$ 6,20 
39;No;Non-Travel;1251;Sales;21;4;Life Sciences;1;1929;1;Female;32;1;2;Sales Executive;3;Married; R$ 5.736,00 ;3987;6;Y;No;19;3;3;80;1;10;1;3;3;2;1;2; R$ 32,59 
27;No;Travel_Rarely;1354;Research & Development;2;4;Technical Degree;1;1931;2;Male;41;3;1;Research Scientist;2;Married; R$ 2.226,00 ;6073;1;Y;No;11;3;3;80;1;6;3;2;5;3;1;2; R$ 12,65 
34;No;Travel_Frequently;735;Research & Development;22;4;Other;1;1932;3;Male;86;2;2;Research Scientist;4;Married; R$ 5.747,00 ;26496;1;Y;Yes;15;3;2;80;0;16;3;3;15;10;6;11; R$ 32,65 
28;Yes;Travel_Rarely;1475;Sales;13;2;Marketing;1;1933;4;Female;84;3;2;Sales Executive;3;Single; R$ 9.854,00 ;23352;3;Y;Yes;11;3;4;80;0;6;0;3;2;0;2;2; R$ 55,99 
47;No;Non-Travel;1169;Research & Development;14;4;Technical Degree;1;1934;3;Male;64;3;2;Research Scientist;2;Married; R$ 5.467,00 ;2125;8;Y;No;18;3;3;80;1;16;4;4;8;7;1;7; R$ 31,06 
56;No;Travel_Rarely;1443;Sales;11;5;Marketing;1;1935;4;Female;89;2;2;Sales Executive;1;Married; R$ 5.380,00 ;20328;4;Y;No;16;3;3;80;1;6;3;3;0;0;0;0; R$ 30,57 
39;No;Travel_Rarely;867;Research & Development;9;2;Medical;1;1936;1;Male;87;3;2;Manufacturing Director;1;Married; R$ 5.151,00 ;12315;1;Y;No;25;4;4;80;1;10;3;3;10;0;7;9; R$ 29,27 
38;No;Travel_Frequently;1394;Research & Development;8;3;Medical;1;1937;4;Female;58;2;2;Research Scientist;2;Divorced; R$ 2.133,00 ;18115;1;Y;Yes;16;3;3;80;1;20;3;3;20;11;0;7; R$ 12,12 
58;No;Travel_Rarely;605;Sales;21;3;Life Sciences;1;1938;4;Female;72;3;4;Manager;4;Married; R$ 17.875,00 ;11761;4;Y;Yes;13;3;3;80;1;29;2;2;1;0;0;0; R$ 101,56 
32;Yes;Travel_Frequently;238;Research & Development;5;2;Life Sciences;1;1939;1;Female;47;4;1;Research Scientist;3;Single; R$ 2.432,00 ;15318;3;Y;Yes;14;3;1;80;0;8;2;3;4;1;0;3; R$ 13,82 
38;No;Travel_Rarely;1206;Research & Development;9;2;Life Sciences;1;1940;2;Male;71;3;1;Research Scientist;4;Divorced; R$ 4.771,00 ;14293;2;Y;No;19;3;4;80;2;10;0;4;5;2;0;3; R$ 27,11 
49;No;Travel_Frequently;1064;Research & Development;2;1;Life Sciences;1;1941;2;Male;42;3;5;Research Director;4;Married; R$ 19.161,00 ;13738;3;Y;No;15;3;4;80;0;28;3;3;5;4;4;3; R$ 108,87 
42;No;Travel_Rarely;419;Sales;12;4;Marketing;1;1943;2;Male;77;3;2;Sales Executive;4;Divorced; R$ 5.087,00 ;2900;3;Y;Yes;12;3;3;80;2;14;4;3;0;0;0;0; R$ 28,90 
27;Yes;Travel_Frequently;1337;Human Resources;22;3;Human Resources;1;1944;1;Female;58;2;1;Human Resources;2;Married; R$ 2.863,00 ;19555;1;Y;No;12;3;1;80;0;1;2;3;1;0;0;0; R$ 16,27 
35;No;Travel_Rarely;682;Sales;18;4;Medical;1;1945;2;Male;71;3;2;Sales Executive;1;Married; R$ 5.561,00 ;15975;0;Y;No;16;3;4;80;1;6;2;1;5;3;0;4; R$ 31,60 
28;No;Non-Travel;1103;Research & Development;16;3;Medical;1;1947;3;Male;49;3;1;Research Scientist;3;Single; R$ 2.144,00 ;2122;1;Y;No;14;3;3;80;0;5;3;2;5;3;1;4; R$ 12,18 
31;No;Non-Travel;976;Research & Development;3;2;Medical;1;1948;3;Male;48;3;1;Research Scientist;1;Divorced; R$ 3.065,00 ;3995;1;Y;Yes;13;3;4;80;1;4;3;4;4;2;2;3; R$ 17,41 
36;No;Non-Travel;1351;Research & Development;9;4;Life Sciences;1;1949;1;Male;66;4;1;Laboratory Technician;2;Married; R$ 2.810,00 ;9238;1;Y;No;22;4;2;80;0;5;3;3;5;4;0;2; R$ 15,97 
34;No;Travel_Rarely;937;Sales;1;3;Marketing;1;1950;1;Male;32;3;3;Sales Executive;4;Single; R$ 9.888,00 ;6770;1;Y;No;21;4;1;80;0;14;3;2;14;8;2;1; R$ 56,18 
34;No;Travel_Rarely;1239;Sales;13;4;Medical;1;1951;4;Male;39;3;3;Sales Executive;3;Divorced; R$ 8.628,00 ;22914;1;Y;No;18;3;3;80;1;9;2;2;8;7;1;1; R$ 49,02 
26;No;Travel_Rarely;157;Research & Development;1;3;Medical;1;1952;3;Male;95;3;1;Laboratory Technician;1;Single; R$ 2.867,00 ;20006;0;Y;No;13;3;4;80;0;8;6;2;7;7;7;6; R$ 16,29 
29;No;Travel_Rarely;136;Research & Development;1;3;Life Sciences;1;1954;1;Male;89;3;2;Healthcare Representative;1;Married; R$ 5.373,00 ;6225;0;Y;No;12;3;1;80;1;6;5;2;5;3;0;2; R$ 30,53 
32;No;Non-Travel;1146;Research & Development;15;4;Medical;1;1955;3;Female;34;3;2;Healthcare Representative;4;Divorced; R$ 6.667,00 ;16542;5;Y;No;18;3;2;80;1;9;6;3;5;1;1;2; R$ 37,88 
31;No;Travel_Frequently;1125;Research & Development;1;3;Life Sciences;1;1956;4;Male;48;1;2;Research Scientist;1;Married; R$ 5.003,00 ;5771;1;Y;No;21;4;2;80;0;10;6;3;10;8;8;7; R$ 28,43 
28;Yes;Travel_Rarely;1404;Research & Development;17;3;Technical Degree;1;1960;3;Male;32;2;1;Laboratory Technician;4;Divorced; R$ 2.367,00 ;18779;5;Y;No;12;3;1;80;1;6;2;2;4;1;0;3; R$ 13,45 
38;No;Travel_Rarely;1404;Sales;1;3;Life Sciences;1;1961;1;Male;59;2;1;Sales Representative;1;Single; R$ 2.858,00 ;11473;4;Y;No;14;3;1;80;0;20;3;2;1;0;0;0; R$ 16,24 
35;No;Travel_Rarely;1224;Sales;7;4;Life Sciences;1;1962;3;Female;55;3;2;Sales Executive;4;Married; R$ 5.204,00 ;13586;1;Y;Yes;11;3;4;80;0;10;2;3;10;8;0;9; R$ 29,57 
27;No;Travel_Rarely;954;Sales;9;3;Marketing;1;1965;4;Male;44;3;2;Sales Executive;4;Single; R$ 4.105,00 ;5099;1;Y;No;14;3;1;80;0;7;5;3;7;7;0;7; R$ 23,32 
32;No;Travel_Rarely;1373;Research & Development;5;4;Life Sciences;1;1966;4;Male;56;2;2;Manufacturing Director;4;Single; R$ 9.679,00 ;10138;8;Y;No;24;4;2;80;0;8;1;3;1;0;0;0; R$ 54,99 
31;Yes;Travel_Frequently;754;Sales;26;4;Marketing;1;1967;1;Male;63;3;2;Sales Executive;4;Married; R$ 5.617,00 ;21075;1;Y;Yes;11;3;3;80;0;10;4;3;10;7;0;8; R$ 31,91 
53;Yes;Travel_Rarely;1168;Sales;24;4;Life Sciences;1;1968;1;Male;66;3;3;Sales Executive;1;Single; R$ 10.448,00 ;5843;6;Y;Yes;13;3;2;80;0;15;2;2;2;2;2;2; R$ 59,36 
54;No;Travel_Rarely;155;Research & Development;9;2;Life Sciences;1;1969;1;Female;67;3;2;Research Scientist;3;Married; R$ 2.897,00 ;22474;3;Y;No;11;3;3;80;2;9;6;2;4;3;2;3; R$ 16,46 
33;No;Travel_Frequently;1303;Research & Development;7;2;Life Sciences;1;1970;4;Male;36;3;2;Healthcare Representative;3;Divorced; R$ 5.968,00 ;18079;1;Y;No;20;4;3;80;3;9;2;3;9;7;2;8; R$ 33,91 
43;No;Travel_Rarely;574;Research & Development;11;3;Life Sciences;1;1971;1;Male;30;3;3;Healthcare Representative;3;Married; R$ 7.510,00 ;16873;1;Y;No;17;3;2;80;1;10;1;3;10;9;0;9; R$ 42,67 
